frame,site,drive,pose,landing_x,landing_y,landing_z,northing,easting,planetocentric_latitude,planetodetic_latitude,longitude,elevation,map_pixel_line,map_pixel_sample,dem_pixel_line,dem_pixel_sample,roll,pitch,yaw,quat_s,quat_v1,quat_v2,quat_v3,areoid,radius,sclk,sol
ROVER,3,1874,-1,13.346,55.212,-0.907,1093313.041,4354549.298,18.444852303,18.346169209,77.451867758,-2569.003,5347.84,13877.19,1336.96,3469.30,0.142,0.015,112.656,0.554441000,0.000576437,0.001103796,0.832222100,3394506.930,3391937.927,671299779,49
ROVER,3,1880,-1,12.977,56.130,-0.917,1093312.672,4354550.216,18.444846080,18.346169209,77.451884074,-2568.993,5349.31,13880.86,1337.33,3470.22,-0.160,-0.607,113.634,0.547314900,0.003666183,-0.004066165,0.836908900,3394506.927,3391937.933,671299808,49
ROVER,3,1886,-1,12.599,57.043,-0.906,1093312.294,4354551.129,18.444839701,18.346169209,77.451900323,-2569.004,5350.82,13884.52,1337.71,3471.13,-0.352,-0.247,113.662,0.547115200,0.000122300,-0.003749514,0.837048900,3394506.927,3391937.923,671299836,49
ROVER,3,1892,-1,12.222,57.957,-0.906,1093311.917,4354552.043,18.444833331,18.346169209,77.451916576,-2569.004,5352.33,13888.17,1338.08,3472.04,0.021,-0.184,113.193,0.550530800,0.001442680,-0.000732339,0.834813300,3394506.924,3391937.920,671299865,49
ROVER,3,1898,-1,11.849,58.873,-0.920,1093311.544,4354552.959,18.444827049,18.346169209,77.451932866,-2568.990,5353.82,13891.84,1338.46,3472.96,0.011,0.487,113.397,0.549037100,-0.003500804,0.002410142,0.835787200,3394506.924,3391937.934,671299899,49
ROVER,3,1904,-1,11.751,59.115,-0.924,1093311.446,4354553.201,18.444825384,18.346169209,77.451937177,-2568.986,5354.22,13892.80,1338.55,3473.20,0.260,0.273,113.246,0.550148900,-0.000740518,0.003209988,0.835060060,3394506.921,3391937.935,671299913,49
ROVER,3,1910,-1,11.378,60.030,-0.931,1093311.073,4354554.116,18.444819098,18.346169209,77.451953453,-2568.979,5355.71,13896.47,1338.93,3474.12,-0.000,-0.173,113.373,0.549218800,0.001256837,-0.000828996,0.835677270,3394506.927,3391937.948,671299996,49
ROVER,3,1916,-1,11.000,60.944,-0.928,1093310.695,4354555.030,18.444812715,18.346169209,77.451969701,-2568.982,5357.22,13900.12,1339.31,3475.03,-0.015,-0.587,113.292,0.549807100,0.004206396,-0.002924181,0.835275950,3394506.924,3391937.942,671300025,49
ROVER,3,1922,-1,10.628,61.860,-0.925,1093310.323,4354555.946,18.444806453,18.346169209,77.451986001,-2568.985,5358.71,13903.78,1339.68,3475.95,0.019,-0.517,113.106,0.551159200,0.003854804,-0.002351369,0.834387900,3394506.924,3391937.939,671300053,49
ROVER,3,1928,-1,10.255,62.776,-0.928,1093309.950,4354556.862,18.444800148,18.346169209,77.452002284,-2568.982,5360.20,13907.45,1340.05,3476.86,-0.405,-0.297,113.721,0.546680100,0.000233361,-0.004378333,0.837330100,3394506.921,3391937.939,671300082,49
ROVER,3,1934,-1,10.255,62.776,-0.928,1093309.950,4354556.862,18.444800148,18.346169209,77.452002284,-2568.982,5360.20,13907.45,1340.05,3476.86,-0.166,-0.386,105.774,0.603390040,0.001813417,-0.003188742,0.797437800,3394506.921,3391937.939,671300103,49
ROVER,3,1940,-1,9.996,63.730,-0.930,1093309.691,4354557.816,18.444795784,18.346169209,77.452019258,-2568.980,5361.24,13911.26,1340.31,3477.82,-0.459,-0.321,106.379,0.599174740,-0.000160110,-0.004883865,0.800603330,3394506.921,3391937.941,671300140,49
ROVER,3,1946,-1,9.996,63.730,-0.930,1093309.691,4354557.816,18.444795784,18.346169209,77.452019258,-2568.980,5361.24,13911.26,1340.31,3477.82,0.028,-0.004,179.990,0.000084703,0.000034922,0.000247323,0.999999940,3394506.921,3391937.941,671300243,49
ROVER,3,1950,-1,9.996,63.730,-0.930,1093309.691,4354557.816,18.444795784,18.346169209,77.452019258,-2568.980,5361.24,13911.26,1340.31,3477.82,-0.096,-0.093,179.849,0.001316489,0.000813268,-0.000838001,0.999998450,3394506.921,3391937.941,671300257,49
ROVER,3,1956,-1,9.996,63.730,-0.930,1093309.691,4354557.816,18.444795784,18.346169209,77.452019258,-2568.980,5361.24,13911.26,1340.31,3477.82,1.108,-0.935,-109.505,0.577125200,-0.001079354,-0.012606816,-0.816557650,3394506.921,3391937.941,671561513,52
ROVER,3,1962,-1,10.275,64.633,-0.938,1093309.970,4354558.719,18.444800493,18.346169209,77.452035316,-2568.972,5360.12,13914.88,1340.03,3478.72,1.152,-0.703,-108.438,0.584700000,0.000901304,-0.011745308,-0.811164100,3394506.918,3391937.946,671561552,52
ROVER,3,1968,-1,10.552,65.536,-0.954,1093310.247,4354559.622,18.444805169,18.346169209,77.452051383,-2568.956,5359.01,13918.49,1339.75,3479.62,1.997,-0.638,-107.501,0.591279750,0.005817796,-0.017346814,-0.806258900,3394506.918,3391937.962,671561580,52
ROVER,3,1974,-1,10.819,66.442,-0.981,1093310.514,4354560.528,18.444809665,18.346169209,77.452067502,-2568.929,5357.94,13922.11,1339.49,3480.53,2.411,-2.151,-107.605,0.590653840,-0.002722470,-0.028057216,-0.806432550,3394506.915,3391937.985,671561609,52
ROVER,3,1980,-1,11.086,67.348,-1.015,1093310.781,4354561.434,18.444814180,18.346169209,77.452083608,-2568.895,5356.87,13925.74,1339.22,3481.43,1.344,-0.227,-107.739,0.589604260,0.005315472,-0.010641507,-0.807604700,3394506.915,3391938.020,671561638,52
ROVER,3,1986,-1,11.359,68.252,-0.988,1093311.054,4354562.338,18.444818773,18.346169209,77.452099691,-2568.922,5355.79,13929.35,1338.95,3482.34,1.795,3.188,-107.482,0.590786500,0.031689186,0.003824491,-0.806196300,3394506.912,3391937.989,671561666,52
ROVER,3,1992,-1,11.618,69.159,-0.932,1093311.313,4354563.245,18.444823145,18.346169209,77.452115824,-2568.978,5354.75,13932.98,1338.69,3483.25,0.420,2.823,-106.688,0.596749000,0.021950359,0.011766927,-0.802041350,3394506.912,3391937.933,671561695,52
ROVER,3,1998,-1,11.618,69.159,-0.932,1093311.313,4354563.245,18.444823145,18.346169209,77.452115824,-2568.978,5354.75,13932.98,1338.69,3483.25,-0.724,2.353,-117.352,0.519870460,0.014252109,0.016068973,-0.853975060,3394506.912,3391937.933,671561718,52
ROVER,3,2004,-1,12.001,70.022,-0.888,1093311.696,4354564.108,18.444829602,18.346169209,77.452131173,-2569.022,5353.22,13936.43,1338.30,3484.11,-0.984,3.205,-115.037,0.537002900,0.018977052,0.022254942,-0.843073200,3394506.902,3391937.880,671561755,52
ROVER,3,2010,-1,12.095,70.236,-0.875,1093311.790,4354564.322,18.444831188,18.346169209,77.452134985,-2569.035,5352.84,13937.29,1338.21,3484.32,-0.695,3.583,-114.745,0.539058270,0.023059030,0.021958375,-0.841666400,3394506.902,3391937.867,671561769,52
ROVER,3,2016,-1,12.095,70.236,-0.875,1093311.790,4354564.322,18.444831187,18.346169209,77.452134985,-2569.035,5352.84,13937.29,1338.21,3484.32,-3.593,0.531,175.773,0.036713000,-0.005781000,-0.031154000,0.998823000,3394506.902,3391937.867,671561843,52
ROVER,3,2022,-1,11.152,70.285,-0.890,1093310.847,4354564.371,18.444815280,18.346169209,77.452135848,-2569.020,5356.61,13937.48,1339.15,3484.37,-1.937,1.947,175.645,0.037697140,-0.017620567,-0.016246770,0.999001740,3394506.908,3391937.888,671561929,52
ROVER,3,2028,-1,10.209,70.342,-0.916,1093309.904,4354564.428,18.444799375,18.346169209,77.452136867,-2568.994,5360.38,13937.71,1340.10,3484.43,-1.048,0.420,174.999,0.043588560,-0.004058160,-0.008976604,0.999000970,3394506.908,3391937.915,671561958,52
ROVER,3,2034,-1,9.266,70.405,-0.907,1093308.961,4354564.491,18.444783469,18.346169209,77.452137984,-2569.003,5364.16,13937.96,1341.04,3484.49,-0.322,-0.511,175.590,0.038490660,0.004346969,-0.002982934,0.999245050,3394506.915,3391937.912,671561987,52
ROVER,3,2040,-1,8.368,70.451,-0.883,1093308.063,4354564.537,18.444768314,18.346169209,77.452138806,-2569.027,5367.75,13938.15,1341.94,3484.54,-0.331,-2.044,175.480,0.039481137,0.017712755,-0.003589134,0.999056900,3394506.915,3391937.888,671562020,52
ROVER,3,2046,-1,7.425,70.508,-0.860,1093307.120,4354564.594,18.444752410,18.346169209,77.452139814,-2569.050,5371.52,13938.38,1342.88,3484.59,0.165,0.263,175.227,0.041646212,-0.002231458,0.001534633,0.999128760,3394506.922,3391937.872,671562055,52
ROVER,3,2052,-1,7.425,70.508,-0.860,1093307.120,4354564.594,18.444752410,18.346169209,77.452139814,-2569.050,5371.52,13938.38,1342.88,3484.59,-0.220,-0.094,-154.855,0.217670400,-0.001216087,0.001696139,-0.976020100,3394506.922,3391937.872,672718709,65
ROVER,3,2070,-1,7.425,70.508,-0.860,1093307.120,4354564.594,18.444752410,18.346169209,77.452139814,-2569.050,5371.52,13938.38,1342.88,3484.59,-0.450,-0.301,-78.425,0.774791000,-0.004707070,0.000449110,-0.632199760,3394506.922,3391937.872,672718793,65
ROVER,3,2076,-1,7.007,73.293,-0.933,1093306.702,4354567.379,18.444745354,18.346169209,77.452189350,-2568.977,5373.19,13949.52,1343.30,3487.38,-0.192,0.239,-80.899,0.760977860,0.000079052,0.002674259,-0.648772300,3394506.915,3391937.938,672718940,65
ROVER,3,2082,-1,7.007,73.293,-0.933,1093306.702,4354567.379,18.444745354,18.346169209,77.452189350,-2568.977,5373.19,13949.52,1343.30,3487.38,-0.609,-0.015,-75.047,0.793093400,-0.004295459,0.003130760,-0.609076860,3394506.915,3391937.938,672719004,65
ROVER,3,2086,-1,7.007,73.293,-0.933,1093306.702,4354567.379,18.444745354,18.346169209,77.452189350,-2568.977,5373.19,13949.52,1343.30,3487.38,-0.445,0.161,-75.335,0.791567150,-0.002216437,0.003483149,-0.611068300,3394506.915,3391937.938,672719016,65
ROVER,3,2092,-1,6.790,74.207,-0.932,1093306.485,4354568.293,18.444741692,18.346169209,77.452205601,-2568.978,5374.06,13953.17,1343.52,3488.29,-1.282,1.238,-74.312,0.796971700,-0.002390193,0.015366709,-0.603816450,3394506.915,3391937.937,672719068,65
ROVER,3,2098,-1,6.730,74.438,-0.932,1093306.425,4354568.524,18.444740692,18.346169209,77.452209707,-2568.978,5374.30,13954.09,1343.57,3488.52,-0.869,0.914,-73.921,0.799039400,-0.001264787,0.010932344,-0.601177930,3394506.912,3391937.933,672719102,65
ROVER,3,2122,-1,6.730,74.438,-0.932,1093306.425,4354568.524,18.444740692,18.346169209,77.452209707,-2568.978,5374.30,13954.09,1343.57,3488.52,-0.319,0.655,170.584,0.082055874,-0.005923043,-0.002302219,0.996607500,3394506.912,3391937.933,672719258,65
ROVER,3,2128,-1,3.979,75.037,-0.944,1093303.674,4354569.123,18.444694268,18.346169209,77.452220370,-2568.966,5385.31,13956.49,1346.33,3489.12,0.025,-2.586,168.774,0.097778490,0.022481978,-0.001986228,0.994952260,3394506.925,3391937.959,672719474,65
ROVER,3,2134,-1,3.979,75.037,-0.944,1093303.674,4354569.123,18.444694268,18.346169209,77.452220370,-2568.966,5385.31,13956.49,1346.33,3489.12,-0.197,-2.567,171.965,0.070078720,0.022225674,-0.003283681,0.997288400,3394506.925,3391937.959,672719534,65
ROVER,3,2138,-1,3.979,75.037,-0.944,1093303.674,4354569.123,18.444694268,18.346169209,77.452220370,-2568.966,5385.31,13956.49,1346.33,3489.12,-0.233,-2.686,172.096,0.068946780,0.023245452,-0.003640641,0.997342800,3394506.925,3391937.959,672719546,65
ROVER,3,2144,-1,3.054,75.199,-0.921,1093302.749,4354569.285,18.444678667,18.346169209,77.452223253,-2568.989,5389.00,13957.14,1347.25,3489.29,0.396,-1.411,171.196,0.076702140,0.012544277,0.002496736,0.996972000,3394506.925,3391937.936,672719600,65
ROVER,3,2150,-1,2.316,75.329,-0.909,1093302.011,4354569.415,18.444666218,18.346169209,77.452225563,-2569.001,5391.96,13957.66,1347.99,3489.42,0.486,-1.541,172.923,0.061652582,0.013678816,0.003399063,0.997998100,3394506.931,3391937.930,672719649,65
ROVER,3,2156,-1,1.414,75.590,-0.889,1093301.109,4354569.676,18.444651005,18.346169209,77.452230213,-2569.021,5395.56,13958.71,1348.89,3489.68,0.113,-1.087,153.746,0.227088350,0.009462427,-0.001194723,0.973827500,3394506.931,3391937.910,672794624,66
ROVER,3,2162,-1,0.513,75.846,-0.876,1093300.208,4354569.932,18.444635800,18.346169209,77.452234755,-2569.034,5399.17,13959.73,1349.79,3489.93,-0.547,-1.101,172.790,0.062915980,0.009285912,-0.005363379,0.997961200,3394506.938,3391937.903,672794753,66
ROVER,3,2168,-1,-0.386,76.106,-0.828,1093299.309,4354570.192,18.444620629,18.346169209,77.452239386,-2569.082,5402.77,13960.77,1350.69,3490.19,1.431,0.121,154.667,0.219272180,0.001709655,0.012418074,0.975583200,3394506.938,3391937.856,672794821,66
ROVER,3,2174,-1,-1.285,76.374,-0.807,1093298.410,4354570.460,18.444605467,18.346169209,77.452244152,-2569.103,5406.36,13961.84,1351.59,3490.46,1.292,-0.078,170.716,0.080919474,0.001594685,0.011183774,0.996656600,3394506.941,3391937.837,672794891,66
ROVER,3,2180,-1,-1.285,76.374,-0.807,1093298.410,4354570.460,18.444605467,18.346169209,77.452244152,-2569.103,5406.36,13961.84,1351.59,3490.46,1.028,0.471,150.800,0.252088640,-0.001716366,0.009718036,0.967653800,3394506.941,3391937.837,672794944,66
ROVER,3,2186,-1,-1.285,76.374,-0.807,1093298.410,4354570.460,18.444605467,18.346169209,77.452244152,-2569.103,5406.36,13961.84,1351.59,3490.46,0.618,0.385,146.125,0.291337100,-0.001643642,0.006136000,0.956599350,3394506.941,3391937.837,672795039,66
ROVER,3,2192,-1,-5.207,78.967,-0.630,1093294.488,4354573.053,18.444539308,18.346169209,77.452290270,-2569.280,5422.05,13972.21,1355.51,3493.05,-1.059,-2.088,146.067,0.291916730,0.014733942,-0.014153574,0.956225500,3394506.950,3391937.670,672795231,66
ROVER,3,2198,-1,-5.840,79.380,-0.595,1093293.855,4354573.466,18.444528622,18.346169209,77.452297616,-2569.315,5424.58,13973.86,1356.15,3493.47,-0.668,-1.089,146.530,0.287979220,0.007417788,-0.008320719,0.957571800,3394506.950,3391937.635,672795312,66
ROVER,3,2204,-1,-5.840,79.380,-0.595,1093293.855,4354573.466,18.444528622,18.346169209,77.452297616,-2569.315,5424.58,13973.86,1356.15,3493.47,-0.526,-0.876,161.844,0.157808470,0.006823208,-0.005734508,0.987429500,3394506.950,3391937.635,672795733,66
ROVER,3,2208,-1,-5.840,79.380,-0.595,1093293.855,4354573.466,18.444528622,18.346169209,77.452297616,-2569.315,5424.58,13973.86,1356.15,3493.47,-0.446,-0.928,162.259,0.154229490,0.007404435,-0.005096507,0.987994130,3394506.950,3391937.635,672795748,66
ROVER,3,2214,-1,-5.840,79.380,-0.595,1093293.855,4354573.466,18.444528622,18.346169209,77.452297616,-2569.315,5424.58,13973.86,1356.15,3493.47,-0.645,-1.247,140.213,0.340303030,0.008314202,-0.008995540,0.940236030,3394506.950,3391937.635,673341237,72
ROVER,3,2220,-1,-6.589,80.006,-0.599,1093293.106,4354574.092,18.444515986,18.346169209,77.452308751,-2569.311,5427.58,13976.37,1356.89,3494.09,-0.723,1.639,138.533,0.353892000,-0.015611342,-0.000832361,0.935155630,3394506.953,3391937.642,673341276,72
ROVER,3,2226,-1,-7.347,80.620,-0.633,1093292.348,4354574.706,18.444503198,18.346169209,77.452319678,-2569.277,5430.61,13978.83,1357.65,3494.71,-1.532,1.422,140.363,0.338827670,-0.016202029,-0.008367323,0.940671740,3394506.953,3391937.676,673341304,72
ROVER,3,2232,-1,-8.117,81.220,-0.644,1093291.578,4354575.306,18.444490208,18.346169209,77.452330351,-2569.266,5433.69,13981.23,1358.42,3495.31,-2.662,-1.125,141.137,0.332789450,0.001531356,-0.025170883,0.942663900,3394506.953,3391937.688,673341333,72
ROVER,3,2238,-1,-8.882,81.826,-0.607,1093290.813,4354575.912,18.444477303,18.346169209,77.452341118,-2569.303,5436.75,13983.65,1359.19,3495.91,-0.736,-1.923,138.086,0.357712700,0.013375419,-0.011997548,0.933658840,3394506.956,3391937.654,673341362,72
ROVER,3,2244,-1,-9.629,82.452,-0.564,1093290.066,4354576.538,18.444464695,18.346169209,77.452352261,-2569.346,5439.74,13986.15,1359.93,3496.54,0.342,-3.600,138.912,0.350663700,0.030462475,-0.008228593,0.935969700,3394506.956,3391937.610,673341391,72
ROVER,3,2250,-1,-10.365,83.093,-0.531,1093289.330,4354577.179,18.444452281,18.346169209,77.452363657,-2569.379,5442.68,13988.72,1360.67,3497.18,2.431,-0.278,137.187,0.364854700,0.009999384,0.018861802,0.930819700,3394506.959,3391937.580,673341419,72
ROVER,3,2256,-1,-11.107,83.728,-0.533,1093288.588,4354577.814,18.444439772,18.346169209,77.452374953,-2569.377,5445.65,13991.26,1361.41,3497.81,2.425,0.045,138.741,0.352250900,0.007089857,0.019940210,0.935666300,3394506.959,3391937.581,673341448,72
ROVER,3,2262,-1,-11.853,84.358,-0.537,1093287.842,4354578.444,18.444427184,18.346169209,77.452386155,-2569.373,5448.63,13993.78,1362.16,3498.44,1.722,0.764,138.546,0.353958220,-0.000918394,0.016416563,0.935116700,3394506.965,3391937.592,673341477,72
ROVER,3,2268,-1,-11.853,84.358,-0.537,1093287.842,4354578.444,18.444427184,18.346169209,77.452386155,-2569.373,5448.63,13993.78,1362.16,3498.44,1.745,1.377,152.575,0.237185630,-0.008064185,0.017644577,0.971270600,3394506.965,3391937.592,673341507,72
ROVER,3,2274,-1,-12.529,84.682,-0.556,1093287.166,4354578.768,18.444415773,18.346169209,77.452391924,-2569.354,5451.34,13995.07,1362.83,3498.77,1.433,1.083,152.513,0.237657730,-0.006209348,0.014391621,0.971222500,3394506.965,3391937.611,673341538,72
ROVER,3,2280,-1,-12.529,84.675,-0.554,1093287.166,4354578.761,18.444415780,18.346169209,77.452391789,-2569.356,5451.33,13995.04,1362.83,3498.76,1.426,1.272,138.191,0.356890620,-0.005927490,0.015585337,0.933997330,3394506.965,3391937.609,673341720,72
ROVER,3,2286,-1,-16.209,87.901,-0.567,1093283.486,4354581.987,18.444353684,18.346169209,77.452449177,-2569.343,5466.06,14007.95,1366.51,3501.99,0.301,-0.111,136.526,0.370345600,0.001868434,0.002078817,0.928889900,3394506.970,3391937.627,673341947,72
ROVER,3,2292,-1,-16.209,87.901,-0.567,1093283.486,4354581.987,18.444353684,18.346169209,77.452449177,-2569.343,5466.06,14007.95,1366.51,3501.99,0.389,0.017,138.636,0.353180830,0.001060545,0.003224935,0.935548900,3394506.970,3391937.627,673342008,72
ROVER,3,2296,-1,-16.196,87.894,-0.561,1093283.499,4354581.980,18.444353911,18.346169209,77.452449056,-2569.349,5466.00,14007.92,1366.50,3501.98,0.249,-0.153,138.570,0.353718730,0.002017261,0.001560762,0.935348400,3394506.970,3391937.621,673342021,72
ROVER,3,2302,-1,-16.947,88.522,-0.577,1093282.748,4354582.608,18.444341245,18.346169209,77.452460221,-2569.333,5469.01,14010.43,1367.25,3502.61,0.919,1.105,138.545,0.353965220,-0.006179057,0.010914063,0.935174470,3394506.967,3391937.634,673342076,72
ROVER,3,2308,-1,-19.771,91.005,-0.757,1093279.924,4354585.091,18.444293599,18.346169209,77.452504374,-2569.153,5480.30,14020.36,1370.08,3505.09,-0.150,-0.302,136.915,0.367192900,0.001972825,-0.002181636,0.930140140,3394506.976,3391937.822,673342330,72
ROVER,3,2314,-1,-19.771,91.005,-0.757,1093279.924,4354585.091,18.444293599,18.346169209,77.452504374,-2569.153,5480.30,14020.36,1370.08,3505.09,0.175,0.385,143.447,0.313603040,-0.002711076,0.002507213,0.949547000,3394506.976,3391937.822,673342392,72
ROVER,3,2318,-1,-19.777,90.996,-0.761,1093279.918,4354585.082,18.444293501,18.346169209,77.452504220,-2569.149,5480.33,14020.33,1370.08,3505.08,0.106,0.225,142.246,0.323539940,-0.001557964,0.001507515,0.946212050,3394506.976,3391937.826,673342404,72
ROVER,3,2324,-1,-20.554,91.602,-0.770,1093279.141,4354585.688,18.444280390,18.346169209,77.452515008,-2569.140,5483.44,14022.75,1370.86,3505.69,-0.525,1.958,140.916,0.334367930,-0.017633665,0.001400271,0.942276600,3394506.972,3391937.832,673342455,72
ROVER,3,2330,-1,-20.729,91.742,-0.778,1093278.966,4354585.828,18.444277428,18.346169209,77.452517483,-2569.132,5484.14,14023.31,1371.03,3505.83,-0.728,2.276,140.874,0.334649680,-0.020838255,0.000665393,0.942111970,3394506.972,3391937.840,673342491,72
ROVER,3,2342,-1,-20.696,91.740,-0.770,1093278.999,4354585.826,18.444277992,18.346169209,77.452517456,-2569.140,5484.00,14023.30,1371.00,3505.83,1.353,0.535,-170.099,0.086233590,0.005673176,-0.011360658,-0.996194000,3394506.972,3391937.832,673342590,72
ROVER,3,2346,-1,-20.696,91.740,-0.770,1093278.999,4354585.826,18.444277992,18.346169209,77.452517456,-2569.140,5484.00,14023.30,1371.00,3505.83,1.474,0.653,-170.744,0.080609290,0.006717303,-0.012358054,-0.996646500,3394506.972,3391937.832,673342968,72
ROVER,3,2352,-1,-20.696,91.740,-0.770,1093278.999,4354585.826,18.444277992,18.346169209,77.452517456,-2569.140,5484.00,14023.30,1371.00,3505.83,0.088,1.599,155.416,0.212885290,-0.013469954,0.003724483,0.976977200,3394506.972,3391937.832,673426439,73
ROVER,3,2358,-1,-21.594,92.105,-0.804,1093278.101,4354586.191,18.444262849,18.346169209,77.452523955,-2569.106,5487.59,14024.77,1371.90,3506.19,0.406,0.375,156.732,0.201665150,-0.002489044,0.004129246,0.979442660,3394506.978,3391937.872,673426478,73
ROVER,3,2364,-1,-22.493,92.466,-0.827,1093277.202,4354586.552,18.444247670,18.346169209,77.452530377,-2569.083,5491.19,14026.21,1372.80,3506.55,0.991,0.708,157.008,0.199340490,-0.004330450,0.009704390,0.979872640,3394506.978,3391937.895,673426506,73
ROVER,3,2370,-1,-23.390,92.835,-0.857,1093276.305,4354586.921,18.444232548,18.346169209,77.452536936,-2569.053,5494.78,14027.68,1373.69,3506.92,1.019,1.670,155.985,0.208139480,-0.012399469,0.011729850,0.977950200,3394506.984,3391937.931,673426535,73
ROVER,3,2376,-1,-24.286,93.203,-0.899,1093275.409,4354587.289,18.444217425,18.346169209,77.452543473,-2569.011,5498.36,14029.15,1374.59,3507.29,1.831,1.393,156.491,0.203871130,-0.008649305,0.018114902,0.978791900,3394506.984,3391937.973,673426564,73
ROVER,3,2382,-1,-24.286,93.203,-0.899,1093275.409,4354587.289,18.444217425,18.346169209,77.452543473,-2569.011,5498.36,14029.15,1374.59,3507.29,1.503,1.697,151.858,0.243261320,-0.011176932,0.016316967,0.969759100,3394506.984,3391937.973,673426585,73
ROVER,3,2388,-1,-25.165,93.611,-0.939,1093274.530,4354587.697,18.444202597,18.346169209,77.452550726,-2568.971,5501.88,14030.79,1375.47,3507.70,1.750,1.602,153.530,0.229105220,-0.010107218,0.018061906,0.973181600,3394506.986,3391938.016,673426622,73
ROVER,3,2394,-1,-25.294,93.671,-0.945,1093274.401,4354587.757,18.444200412,18.346169209,77.452551802,-2568.965,5502.40,14031.03,1375.60,3507.76,1.673,1.497,153.574,0.228717450,-0.009375743,0.017196005,0.973295800,3394506.986,3391938.021,673426634,73
ROVER,3,2400,-1,-26.172,94.081,-0.976,1093273.523,4354588.167,18.444185611,18.346169209,77.452559098,-2568.934,5505.91,14032.67,1376.48,3508.17,1.340,0.888,153.755,0.227102620,-0.004889562,0.013144982,0.973769840,3394506.986,3391938.053,673426720,73
ROVER,3,2406,-1,-27.052,94.487,-1.003,1093272.643,4354588.573,18.444170757,18.346169209,77.452566310,-2568.907,5509.43,14034.29,1377.36,3508.57,0.734,1.202,154.140,0.223804900,-0.008791640,0.008586437,0.974556500,3394506.993,3391938.085,673426748,73
ROVER,3,2412,-1,-27.933,94.892,-1.028,1093271.762,4354588.978,18.444155898,18.346169209,77.452573512,-2568.882,5512.95,14035.91,1378.24,3508.98,0.444,0.925,153.536,0.228918840,-0.006968460,0.005620839,0.973404350,3394506.993,3391938.110,673426777,73
ROVER,3,2418,-1,-28.811,95.303,-1.060,1093270.884,4354589.389,18.444141093,18.346169209,77.452580830,-2568.850,5516.46,14037.56,1379.12,3509.39,1.189,1.297,153.277,0.231179130,-0.008610556,0.012708163,0.972790100,3394506.995,3391938.144,673426806,73
ROVER,3,2424,-1,-28.811,95.303,-1.060,1093270.884,4354589.389,18.444141093,18.346169209,77.452580830,-2568.850,5516.46,14037.56,1379.12,3509.39,1.217,1.315,156.710,0.201944680,-0.009090821,0.012719714,0.979272100,3394506.995,3391938.144,673426826,73
ROVER,3,2430,-1,-29.706,95.669,-1.096,1093269.989,4354589.755,18.444125980,18.346169209,77.452587346,-2568.814,5520.05,14039.02,1380.01,3509.76,1.752,1.900,156.184,0.206537740,-0.013065716,0.018374264,0.978178860,3394506.995,3391938.181,673426863,73
ROVER,3,2436,-1,-29.706,95.669,-1.096,1093269.989,4354589.755,18.444125980,18.346169209,77.452587346,-2568.814,5520.05,14039.02,1380.01,3509.76,1.282,-3.119,-72.785,0.804802400,-0.007143547,-0.028538054,-0.592813300,3394506.995,3391938.181,674400731,84
ROVER,3,2442,-1,-29.418,94.719,-1.057,1093270.277,4354588.805,18.444130848,18.346169209,77.452570434,-2568.853,5518.89,14035.22,1379.72,3508.80,0.511,-1.121,-73.858,0.799359400,-0.002313735,-0.010498045,-0.600757060,3394506.999,3391938.146,674400771,84
ROVER,3,2448,-1,-29.138,93.765,-1.036,1093270.557,4354587.851,18.444135562,18.346169209,77.452553465,-2568.874,5517.77,14031.40,1379.44,3507.85,0.759,-1.903,-74.393,0.796505000,-0.004761812,-0.017231429,-0.604367700,3394506.999,3391938.124,674400799,84
ROVER,3,2454,-1,-28.864,92.810,-0.996,1093270.831,4354586.896,18.444140201,18.346169209,77.452536482,-2568.914,5516.67,14027.58,1379.17,3506.90,0.317,-1.783,-74.582,0.795493200,-0.007221361,-0.014053260,-0.605756500,3394507.003,3391938.089,674400828,84
ROVER,3,2460,-1,-28.595,91.853,-0.949,1093271.100,4354585.939,18.444144726,18.346169209,77.452519472,-2568.961,5515.60,14023.76,1378.90,3505.94,0.489,-2.948,-75.045,0.792911900,-0.012280781,-0.023002524,-0.608778200,3394507.003,3391938.041,674400857,84
ROVER,3,2466,-1,-28.325,90.898,-0.895,1093271.370,4354584.984,18.444149293,18.346169209,77.452502481,-2569.015,5514.52,14019.94,1378.63,3504.98,0.481,-1.867,-74.697,0.794888100,-0.006547756,-0.015499306,-0.606522740,3394507.006,3391937.992,674400885,84
ROVER,3,2472,-1,-28.056,89.941,-0.875,1093271.639,4354584.027,18.444153825,18.346169209,77.452485457,-2569.035,5513.44,14016.11,1378.36,3504.03,0.638,-1.079,-74.604,0.795435970,-0.001277177,-0.010863757,-0.605939000,3394507.000,3391937.965,674400914,84
ROVER,3,2478,-1,-27.782,88.985,-0.851,1093271.913,4354583.071,18.444158446,18.346169209,77.452468459,-2569.059,5512.35,14012.29,1378.09,3503.07,0.349,-1.737,-74.383,0.796554000,-0.006737772,-0.013913413,-0.604369700,3394507.004,3391937.945,674400943,84
ROVER,3,2484,-1,-27.505,88.031,-0.811,1093272.190,4354582.117,18.444163112,18.346169209,77.452451486,-2569.099,5511.24,14008.47,1377.81,3502.12,-0.512,-3.101,-74.195,0.797237300,-0.019886408,-0.018888300,-0.603042660,3394507.008,3391937.909,674400971,84
